,tracklet_duration,set_id,video_1,video_2
33,311.0,Set 4,20230315_SM_Lek1_P1D2_DJI_0079,20230315_SM_Lek1_P2D4_DJI_0001
34,574.0,Set 4,20230315_SM_Lek1_P1D2_DJI_0079,20230315_SM_Lek1_P2D4_DJI_0001
35,787.0,Set 4,20230315_SM_Lek1_P1D2_DJI_0079,20230315_SM_Lek1_P2D4_DJI_0001
36,119.0,Set 4,20230315_SM_Lek1_P1D2_DJI_0079,20230315_SM_Lek1_P2D4_DJI_0001
37,787.0,Set 4,20230315_SM_Lek1_P1D2_DJI_0079,20230315_SM_Lek1_P2D4_DJI_0001
38,4275.0,Set 4,20230315_SM_Lek1_P1D2_DJI_0079,20230315_SM_Lek1_P2D4_DJI_0001
39,4277.0,Set 4,20230315_SM_Lek1_P1D2_DJI_0079,20230315_SM_Lek1_P2D4_DJI_0001
40,119.0,Set 4,20230315_SM_Lek1_P1D2_DJI_0079,20230315_SM_Lek1_P2D4_DJI_0001
41,1270.0,Set 4,20230315_SM_Lek1_P1D2_DJI_0079,20230315_SM_Lek1_P2D4_DJI_0001
42,4334.0,Set 4,20230315_SM_Lek1_P1D2_DJI_0079,20230315_SM_Lek1_P2D4_DJI_0001
43,4209.0,Set 4,20230315_SM_Lek1_P1D2_DJI_0079,20230315_SM_Lek1_P2D4_DJI_0001
44,680.0,Set 4,20230315_SM_Lek1_P1D2_DJI_0079,20230315_SM_Lek1_P2D4_DJI_0001
45,83.0,Set 4,20230315_SM_Lek1_P1D2_DJI_0079,20230315_SM_Lek1_P2D4_DJI_0001
46,125.0,Set 4,20230315_SM_Lek1_P1D2_DJI_0079,20230315_SM_Lek1_P2D4_DJI_0001
47,787.0,Set 4,20230315_SM_Lek1_P1D2_DJI_0079,20230315_SM_Lek1_P2D4_DJI_0001
48,664.0,Set 4,20230315_SM_Lek1_P1D2_DJI_0079,20230315_SM_Lek1_P2D4_DJI_0001
49,3953.0,Set 4,20230315_SM_Lek1_P1D2_DJI_0079,20230315_SM_Lek1_P2D4_DJI_0001
50,488.0,Set 4,20230315_SM_Lek1_P1D2_DJI_0079,20230315_SM_Lek1_P2D4_DJI_0001
51,297.0,Set 4,20230315_SM_Lek1_P1D2_DJI_0079,20230315_SM_Lek1_P2D4_DJI_0001
52,67.0,Set 4,20230315_SM_Lek1_P1D2_DJI_0079,20230315_SM_Lek1_P2D4_DJI_0001
0,62.0,Set 4,20230315_SM_Lek1_P2D4_DJI_0001,20230315_SM_Lek1_P3D6_DJI_0987
1,437.0,Set 4,20230315_SM_Lek1_P2D4_DJI_0001,20230315_SM_Lek1_P3D6_DJI_0987
2,440.0,Set 4,20230315_SM_Lek1_P2D4_DJI_0001,20230315_SM_Lek1_P3D6_DJI_0987
3,382.0,Set 4,20230315_SM_Lek1_P2D4_DJI_0001,20230315_SM_Lek1_P3D6_DJI_0987
4,148.0,Set 4,20230315_SM_Lek1_P2D4_DJI_0001,20230315_SM_Lek1_P3D6_DJI_0987
5,207.0,Set 4,20230315_SM_Lek1_P2D4_DJI_0001,20230315_SM_Lek1_P3D6_DJI_0987
6,131.0,Set 4,20230315_SM_Lek1_P2D4_DJI_0001,20230315_SM_Lek1_P3D6_DJI_0987
7,1472.0,Set 4,20230315_SM_Lek1_P2D4_DJI_0001,20230315_SM_Lek1_P3D6_DJI_0987
8,476.0,Set 4,20230315_SM_Lek1_P2D4_DJI_0001,20230315_SM_Lek1_P3D6_DJI_0987
9,447.0,Set 4,20230315_SM_Lek1_P2D4_DJI_0001,20230315_SM_Lek1_P3D6_DJI_0987
10,3717.0,Set 4,20230315_SM_Lek1_P2D4_DJI_0001,20230315_SM_Lek1_P3D6_DJI_0987
11,214.0,Set 4,20230315_SM_Lek1_P2D4_DJI_0001,20230315_SM_Lek1_P3D6_DJI_0987
12,24.0,Set 4,20230315_SM_Lek1_P2D4_DJI_0001,20230315_SM_Lek1_P3D6_DJI_0987
13,117.0,Set 4,20230315_SM_Lek1_P2D4_DJI_0001,20230315_SM_Lek1_P3D6_DJI_0987
14,973.0,Set 4,20230315_SM_Lek1_P2D4_DJI_0001,20230315_SM_Lek1_P3D6_DJI_0987
15,217.0,Set 4,20230315_SM_Lek1_P2D4_DJI_0001,20230315_SM_Lek1_P3D6_DJI_0987
16,327.0,Set 4,20230315_SM_Lek1_P2D4_DJI_0001,20230315_SM_Lek1_P3D6_DJI_0987
17,28.0,Set 4,20230315_SM_Lek1_P2D4_DJI_0001,20230315_SM_Lek1_P3D6_DJI_0987
18,464.0,Set 4,20230315_SM_Lek1_P2D4_DJI_0001,20230315_SM_Lek1_P3D6_DJI_0987
19,539.0,Set 4,20230315_SM_Lek1_P2D4_DJI_0001,20230315_SM_Lek1_P3D6_DJI_0987
20,33.0,Set 4,20230315_SM_Lek1_P2D4_DJI_0001,20230315_SM_Lek1_P3D6_DJI_0987
21,138.0,Set 4,20230315_SM_Lek1_P2D4_DJI_0001,20230315_SM_Lek1_P3D6_DJI_0987
22,106.0,Set 4,20230315_SM_Lek1_P2D4_DJI_0001,20230315_SM_Lek1_P3D6_DJI_0987
23,94.0,Set 4,20230315_SM_Lek1_P2D4_DJI_0001,20230315_SM_Lek1_P3D6_DJI_0987
24,112.0,Set 4,20230315_SM_Lek1_P2D4_DJI_0001,20230315_SM_Lek1_P3D6_DJI_0987
25,5292.0,Set 4,20230315_SM_Lek1_P2D4_DJI_0001,20230315_SM_Lek1_P3D6_DJI_0987
26,198.0,Set 4,20230315_SM_Lek1_P2D4_DJI_0001,20230315_SM_Lek1_P3D6_DJI_0987
27,111.0,Set 4,20230315_SM_Lek1_P2D4_DJI_0001,20230315_SM_Lek1_P3D6_DJI_0987
28,811.0,Set 4,20230315_SM_Lek1_P2D4_DJI_0001,20230315_SM_Lek1_P3D6_DJI_0987
29,370.0,Set 4,20230315_SM_Lek1_P2D4_DJI_0001,20230315_SM_Lek1_P3D6_DJI_0987
30,20.0,Set 4,20230315_SM_Lek1_P2D4_DJI_0001,20230315_SM_Lek1_P3D6_DJI_0987
31,217.0,Set 4,20230315_SM_Lek1_P2D4_DJI_0001,20230315_SM_Lek1_P3D6_DJI_0987
32,93.0,Set 4,20230315_SM_Lek1_P2D4_DJI_0001,20230315_SM_Lek1_P3D6_DJI_0987
33,851.0,Set 4,20230315_SM_Lek1_P2D4_DJI_0001,20230315_SM_Lek1_P3D6_DJI_0987
34,137.0,Set 4,20230315_SM_Lek1_P2D4_DJI_0001,20230315_SM_Lek1_P3D6_DJI_0987
35,965.0,Set 4,20230315_SM_Lek1_P2D4_DJI_0001,20230315_SM_Lek1_P3D6_DJI_0987
36,843.0,Set 4,20230315_SM_Lek1_P2D4_DJI_0001,20230315_SM_Lek1_P3D6_DJI_0987
37,922.0,Set 4,20230315_SM_Lek1_P2D4_DJI_0001,20230315_SM_Lek1_P3D6_DJI_0987
38,138.0,Set 4,20230315_SM_Lek1_P2D4_DJI_0001,20230315_SM_Lek1_P3D6_DJI_0987
39,2407.0,Set 4,20230315_SM_Lek1_P2D4_DJI_0001,20230315_SM_Lek1_P3D6_DJI_0987
40,82.0,Set 4,20230315_SM_Lek1_P2D4_DJI_0001,20230315_SM_Lek1_P3D6_DJI_0987
41,1461.0,Set 4,20230315_SM_Lek1_P2D4_DJI_0001,20230315_SM_Lek1_P3D6_DJI_0987
42,105.0,Set 4,20230315_SM_Lek1_P2D4_DJI_0001,20230315_SM_Lek1_P3D6_DJI_0987
43,1230.0,Set 4,20230315_SM_Lek1_P2D4_DJI_0001,20230315_SM_Lek1_P3D6_DJI_0987
44,269.0,Set 4,20230315_SM_Lek1_P2D4_DJI_0001,20230315_SM_Lek1_P3D6_DJI_0987
45,194.0,Set 4,20230315_SM_Lek1_P2D4_DJI_0001,20230315_SM_Lek1_P3D6_DJI_0987
0,3398.0,Set 5,20230315_SM_Lek1_P1D2_DJI_0080,20230315_SM_Lek1_P2D4_DJI_0002
1,317.0,Set 5,20230315_SM_Lek1_P1D2_DJI_0080,20230315_SM_Lek1_P2D4_DJI_0002
2,567.0,Set 5,20230315_SM_Lek1_P1D2_DJI_0080,20230315_SM_Lek1_P2D4_DJI_0002
3,3850.0,Set 5,20230315_SM_Lek1_P1D2_DJI_0080,20230315_SM_Lek1_P2D4_DJI_0002
4,1737.0,Set 5,20230315_SM_Lek1_P1D2_DJI_0080,20230315_SM_Lek1_P2D4_DJI_0002
5,166.0,Set 5,20230315_SM_Lek1_P1D2_DJI_0080,20230315_SM_Lek1_P2D4_DJI_0002
6,169.0,Set 5,20230315_SM_Lek1_P1D2_DJI_0080,20230315_SM_Lek1_P2D4_DJI_0002
7,726.0,Set 5,20230315_SM_Lek1_P1D2_DJI_0080,20230315_SM_Lek1_P2D4_DJI_0002
8,1818.0,Set 5,20230315_SM_Lek1_P1D2_DJI_0080,20230315_SM_Lek1_P2D4_DJI_0002
9,51.0,Set 5,20230315_SM_Lek1_P1D2_DJI_0080,20230315_SM_Lek1_P2D4_DJI_0002
10,680.0,Set 5,20230315_SM_Lek1_P1D2_DJI_0080,20230315_SM_Lek1_P2D4_DJI_0002
11,443.0,Set 5,20230315_SM_Lek1_P1D2_DJI_0080,20230315_SM_Lek1_P2D4_DJI_0002
12,606.0,Set 5,20230315_SM_Lek1_P1D2_DJI_0080,20230315_SM_Lek1_P2D4_DJI_0002
13,4606.0,Set 5,20230315_SM_Lek1_P1D2_DJI_0080,20230315_SM_Lek1_P2D4_DJI_0002
14,245.0,Set 5,20230315_SM_Lek1_P1D2_DJI_0080,20230315_SM_Lek1_P2D4_DJI_0002
15,5136.0,Set 5,20230315_SM_Lek1_P1D2_DJI_0080,20230315_SM_Lek1_P2D4_DJI_0002
16,2776.0,Set 5,20230315_SM_Lek1_P1D2_DJI_0080,20230315_SM_Lek1_P2D4_DJI_0002
17,5066.0,Set 5,20230315_SM_Lek1_P1D2_DJI_0080,20230315_SM_Lek1_P2D4_DJI_0002
18,535.0,Set 5,20230315_SM_Lek1_P1D2_DJI_0080,20230315_SM_Lek1_P2D4_DJI_0002
19,276.0,Set 5,20230315_SM_Lek1_P1D2_DJI_0080,20230315_SM_Lek1_P2D4_DJI_0002
20,99.0,Set 5,20230315_SM_Lek1_P1D2_DJI_0080,20230315_SM_Lek1_P2D4_DJI_0002
21,328.0,Set 5,20230315_SM_Lek1_P1D2_DJI_0080,20230315_SM_Lek1_P2D4_DJI_0002
22,275.0,Set 5,20230315_SM_Lek1_P1D2_DJI_0080,20230315_SM_Lek1_P2D4_DJI_0002
23,186.0,Set 5,20230315_SM_Lek1_P1D2_DJI_0080,20230315_SM_Lek1_P2D4_DJI_0002
24,2126.0,Set 5,20230315_SM_Lek1_P1D2_DJI_0080,20230315_SM_Lek1_P2D4_DJI_0002
25,726.0,Set 5,20230315_SM_Lek1_P1D2_DJI_0080,20230315_SM_Lek1_P2D4_DJI_0002
26,225.0,Set 5,20230315_SM_Lek1_P1D2_DJI_0080,20230315_SM_Lek1_P2D4_DJI_0002
27,214.0,Set 5,20230315_SM_Lek1_P1D2_DJI_0080,20230315_SM_Lek1_P2D4_DJI_0002
28,165.0,Set 5,20230315_SM_Lek1_P1D2_DJI_0080,20230315_SM_Lek1_P2D4_DJI_0002
29,737.0,Set 5,20230315_SM_Lek1_P1D2_DJI_0080,20230315_SM_Lek1_P2D4_DJI_0002
30,7.0,Set 5,20230315_SM_Lek1_P1D2_DJI_0080,20230315_SM_Lek1_P2D4_DJI_0002
31,170.0,Set 5,20230315_SM_Lek1_P1D2_DJI_0080,20230315_SM_Lek1_P2D4_DJI_0002
32,68.0,Set 5,20230315_SM_Lek1_P1D2_DJI_0080,20230315_SM_Lek1_P2D4_DJI_0002
33,26.0,Set 5,20230315_SM_Lek1_P1D2_DJI_0080,20230315_SM_Lek1_P2D4_DJI_0002
34,608.0,Set 5,20230315_SM_Lek1_P1D2_DJI_0080,20230315_SM_Lek1_P2D4_DJI_0002
35,1551.0,Set 5,20230315_SM_Lek1_P1D2_DJI_0080,20230315_SM_Lek1_P2D4_DJI_0002
36,20.0,Set 5,20230315_SM_Lek1_P1D2_DJI_0080,20230315_SM_Lek1_P2D4_DJI_0002
37,83.0,Set 5,20230315_SM_Lek1_P1D2_DJI_0080,20230315_SM_Lek1_P2D4_DJI_0002
38,1266.0,Set 5,20230315_SM_Lek1_P1D2_DJI_0080,20230315_SM_Lek1_P2D4_DJI_0002
39,356.0,Set 5,20230315_SM_Lek1_P1D2_DJI_0080,20230315_SM_Lek1_P2D4_DJI_0002
40,4203.0,Set 5,20230315_SM_Lek1_P1D2_DJI_0080,20230315_SM_Lek1_P2D4_DJI_0002
41,805.0,Set 5,20230315_SM_Lek1_P1D2_DJI_0080,20230315_SM_Lek1_P2D4_DJI_0002
42,421.0,Set 5,20230315_SM_Lek1_P1D2_DJI_0080,20230315_SM_Lek1_P2D4_DJI_0002
43,251.0,Set 5,20230315_SM_Lek1_P1D2_DJI_0080,20230315_SM_Lek1_P2D4_DJI_0002
44,443.0,Set 5,20230315_SM_Lek1_P1D2_DJI_0080,20230315_SM_Lek1_P2D4_DJI_0002
45,284.0,Set 5,20230315_SM_Lek1_P1D2_DJI_0080,20230315_SM_Lek1_P2D4_DJI_0002
46,66.0,Set 5,20230315_SM_Lek1_P1D2_DJI_0080,20230315_SM_Lek1_P2D4_DJI_0002
47,151.0,Set 5,20230315_SM_Lek1_P1D2_DJI_0080,20230315_SM_Lek1_P2D4_DJI_0002
48,299.0,Set 5,20230315_SM_Lek1_P1D2_DJI_0080,20230315_SM_Lek1_P2D4_DJI_0002
49,18.0,Set 5,20230315_SM_Lek1_P1D2_DJI_0080,20230315_SM_Lek1_P2D4_DJI_0002
50,5136.0,Set 5,20230315_SM_Lek1_P1D2_DJI_0080,20230315_SM_Lek1_P2D4_DJI_0002
51,120.0,Set 5,20230315_SM_Lek1_P1D2_DJI_0080,20230315_SM_Lek1_P2D4_DJI_0002
52,545.0,Set 5,20230315_SM_Lek1_P1D2_DJI_0080,20230315_SM_Lek1_P2D4_DJI_0002
0,167.0,Set 5,20230315_SM_Lek1_P2D4_DJI_0002,20230315_SM_Lek1_P3D6_DJI_0988
1,130.0,Set 5,20230315_SM_Lek1_P2D4_DJI_0002,20230315_SM_Lek1_P3D6_DJI_0988
2,784.0,Set 5,20230315_SM_Lek1_P2D4_DJI_0002,20230315_SM_Lek1_P3D6_DJI_0988
3,64.0,Set 5,20230315_SM_Lek1_P2D4_DJI_0002,20230315_SM_Lek1_P3D6_DJI_0988
4,738.0,Set 5,20230315_SM_Lek1_P2D4_DJI_0002,20230315_SM_Lek1_P3D6_DJI_0988
5,120.0,Set 5,20230315_SM_Lek1_P2D4_DJI_0002,20230315_SM_Lek1_P3D6_DJI_0988
6,189.0,Set 5,20230315_SM_Lek1_P2D4_DJI_0002,20230315_SM_Lek1_P3D6_DJI_0988
7,1016.0,Set 5,20230315_SM_Lek1_P2D4_DJI_0002,20230315_SM_Lek1_P3D6_DJI_0988
8,705.0,Set 5,20230315_SM_Lek1_P2D4_DJI_0002,20230315_SM_Lek1_P3D6_DJI_0988
9,3183.0,Set 5,20230315_SM_Lek1_P2D4_DJI_0002,20230315_SM_Lek1_P3D6_DJI_0988
10,63.0,Set 5,20230315_SM_Lek1_P2D4_DJI_0002,20230315_SM_Lek1_P3D6_DJI_0988
11,90.0,Set 5,20230315_SM_Lek1_P2D4_DJI_0002,20230315_SM_Lek1_P3D6_DJI_0988
12,190.0,Set 5,20230315_SM_Lek1_P2D4_DJI_0002,20230315_SM_Lek1_P3D6_DJI_0988
13,283.0,Set 5,20230315_SM_Lek1_P2D4_DJI_0002,20230315_SM_Lek1_P3D6_DJI_0988
14,82.0,Set 5,20230315_SM_Lek1_P2D4_DJI_0002,20230315_SM_Lek1_P3D6_DJI_0988
15,655.0,Set 5,20230315_SM_Lek1_P2D4_DJI_0002,20230315_SM_Lek1_P3D6_DJI_0988
16,,Set 5,20230315_SM_Lek1_P2D4_DJI_0002,20230315_SM_Lek1_P3D6_DJI_0988
17,115.0,Set 5,20230315_SM_Lek1_P2D4_DJI_0002,20230315_SM_Lek1_P3D6_DJI_0988
18,782.0,Set 5,20230315_SM_Lek1_P2D4_DJI_0002,20230315_SM_Lek1_P3D6_DJI_0988
19,2570.0,Set 5,20230315_SM_Lek1_P2D4_DJI_0002,20230315_SM_Lek1_P3D6_DJI_0988
20,63.0,Set 5,20230315_SM_Lek1_P2D4_DJI_0002,20230315_SM_Lek1_P3D6_DJI_0988
21,541.0,Set 5,20230315_SM_Lek1_P2D4_DJI_0002,20230315_SM_Lek1_P3D6_DJI_0988
22,230.0,Set 5,20230315_SM_Lek1_P2D4_DJI_0002,20230315_SM_Lek1_P3D6_DJI_0988
23,4053.0,Set 5,20230315_SM_Lek1_P2D4_DJI_0002,20230315_SM_Lek1_P3D6_DJI_0988
24,595.0,Set 5,20230315_SM_Lek1_P2D4_DJI_0002,20230315_SM_Lek1_P3D6_DJI_0988
25,357.0,Set 5,20230315_SM_Lek1_P2D4_DJI_0002,20230315_SM_Lek1_P3D6_DJI_0988
26,332.0,Set 5,20230315_SM_Lek1_P2D4_DJI_0002,20230315_SM_Lek1_P3D6_DJI_0988
27,168.0,Set 5,20230315_SM_Lek1_P2D4_DJI_0002,20230315_SM_Lek1_P3D6_DJI_0988
28,161.0,Set 5,20230315_SM_Lek1_P2D4_DJI_0002,20230315_SM_Lek1_P3D6_DJI_0988
29,522.0,Set 5,20230315_SM_Lek1_P2D4_DJI_0002,20230315_SM_Lek1_P3D6_DJI_0988
30,,Set 5,20230315_SM_Lek1_P2D4_DJI_0002,20230315_SM_Lek1_P3D6_DJI_0988
31,289.0,Set 5,20230315_SM_Lek1_P2D4_DJI_0002,20230315_SM_Lek1_P3D6_DJI_0988
32,163.0,Set 5,20230315_SM_Lek1_P2D4_DJI_0002,20230315_SM_Lek1_P3D6_DJI_0988
33,457.0,Set 5,20230315_SM_Lek1_P2D4_DJI_0002,20230315_SM_Lek1_P3D6_DJI_0988
34,459.0,Set 5,20230315_SM_Lek1_P2D4_DJI_0002,20230315_SM_Lek1_P3D6_DJI_0988
35,1243.0,Set 5,20230315_SM_Lek1_P2D4_DJI_0002,20230315_SM_Lek1_P3D6_DJI_0988
36,394.0,Set 5,20230315_SM_Lek1_P2D4_DJI_0002,20230315_SM_Lek1_P3D6_DJI_0988
37,290.0,Set 5,20230315_SM_Lek1_P2D4_DJI_0002,20230315_SM_Lek1_P3D6_DJI_0988
38,5306.0,Set 5,20230315_SM_Lek1_P2D4_DJI_0002,20230315_SM_Lek1_P3D6_DJI_0988
39,74.0,Set 5,20230315_SM_Lek1_P2D4_DJI_0002,20230315_SM_Lek1_P3D6_DJI_0988
0,26.0,Set 6,20230315_SM_Lek1_P1D2_DJI_0081,20230315_SM_Lek1_P2D4_DJI_0003
1,448.0,Set 6,20230315_SM_Lek1_P1D2_DJI_0081,20230315_SM_Lek1_P2D4_DJI_0003
2,5137.0,Set 6,20230315_SM_Lek1_P1D2_DJI_0081,20230315_SM_Lek1_P2D4_DJI_0003
3,375.0,Set 6,20230315_SM_Lek1_P1D2_DJI_0081,20230315_SM_Lek1_P2D4_DJI_0003
4,335.0,Set 6,20230315_SM_Lek1_P1D2_DJI_0081,20230315_SM_Lek1_P2D4_DJI_0003
5,137.0,Set 6,20230315_SM_Lek1_P1D2_DJI_0081,20230315_SM_Lek1_P2D4_DJI_0003
6,245.0,Set 6,20230315_SM_Lek1_P1D2_DJI_0081,20230315_SM_Lek1_P2D4_DJI_0003
7,78.0,Set 6,20230315_SM_Lek1_P1D2_DJI_0081,20230315_SM_Lek1_P2D4_DJI_0003
8,1704.0,Set 6,20230315_SM_Lek1_P1D2_DJI_0081,20230315_SM_Lek1_P2D4_DJI_0003
9,134.0,Set 6,20230315_SM_Lek1_P1D2_DJI_0081,20230315_SM_Lek1_P2D4_DJI_0003
10,29.0,Set 6,20230315_SM_Lek1_P1D2_DJI_0081,20230315_SM_Lek1_P2D4_DJI_0003
11,352.0,Set 6,20230315_SM_Lek1_P1D2_DJI_0081,20230315_SM_Lek1_P2D4_DJI_0003
12,181.0,Set 6,20230315_SM_Lek1_P1D2_DJI_0081,20230315_SM_Lek1_P2D4_DJI_0003
13,41.0,Set 6,20230315_SM_Lek1_P1D2_DJI_0081,20230315_SM_Lek1_P2D4_DJI_0003
14,3216.0,Set 6,20230315_SM_Lek1_P1D2_DJI_0081,20230315_SM_Lek1_P2D4_DJI_0003
15,79.0,Set 6,20230315_SM_Lek1_P1D2_DJI_0081,20230315_SM_Lek1_P2D4_DJI_0003
16,2.0,Set 6,20230315_SM_Lek1_P1D2_DJI_0081,20230315_SM_Lek1_P2D4_DJI_0003
17,5137.0,Set 6,20230315_SM_Lek1_P1D2_DJI_0081,20230315_SM_Lek1_P2D4_DJI_0003
18,168.0,Set 6,20230315_SM_Lek1_P1D2_DJI_0081,20230315_SM_Lek1_P2D4_DJI_0003
19,222.0,Set 6,20230315_SM_Lek1_P1D2_DJI_0081,20230315_SM_Lek1_P2D4_DJI_0003
20,1740.0,Set 6,20230315_SM_Lek1_P1D2_DJI_0081,20230315_SM_Lek1_P2D4_DJI_0003
21,240.0,Set 6,20230315_SM_Lek1_P1D2_DJI_0081,20230315_SM_Lek1_P2D4_DJI_0003
22,632.0,Set 6,20230315_SM_Lek1_P1D2_DJI_0081,20230315_SM_Lek1_P2D4_DJI_0003
23,117.0,Set 6,20230315_SM_Lek1_P1D2_DJI_0081,20230315_SM_Lek1_P2D4_DJI_0003
24,5137.0,Set 6,20230315_SM_Lek1_P1D2_DJI_0081,20230315_SM_Lek1_P2D4_DJI_0003
25,1871.0,Set 6,20230315_SM_Lek1_P1D2_DJI_0081,20230315_SM_Lek1_P2D4_DJI_0003
26,446.0,Set 6,20230315_SM_Lek1_P1D2_DJI_0081,20230315_SM_Lek1_P2D4_DJI_0003
27,3025.0,Set 6,20230315_SM_Lek1_P1D2_DJI_0081,20230315_SM_Lek1_P2D4_DJI_0003
28,827.0,Set 6,20230315_SM_Lek1_P1D2_DJI_0081,20230315_SM_Lek1_P2D4_DJI_0003
29,44.0,Set 6,20230315_SM_Lek1_P1D2_DJI_0081,20230315_SM_Lek1_P2D4_DJI_0003
30,836.0,Set 6,20230315_SM_Lek1_P1D2_DJI_0081,20230315_SM_Lek1_P2D4_DJI_0003
31,742.0,Set 6,20230315_SM_Lek1_P1D2_DJI_0081,20230315_SM_Lek1_P2D4_DJI_0003
32,93.0,Set 6,20230315_SM_Lek1_P1D2_DJI_0081,20230315_SM_Lek1_P2D4_DJI_0003
33,55.0,Set 6,20230315_SM_Lek1_P1D2_DJI_0081,20230315_SM_Lek1_P2D4_DJI_0003
34,2085.0,Set 6,20230315_SM_Lek1_P1D2_DJI_0081,20230315_SM_Lek1_P2D4_DJI_0003
35,2364.0,Set 6,20230315_SM_Lek1_P1D2_DJI_0081,20230315_SM_Lek1_P2D4_DJI_0003
36,338.0,Set 6,20230315_SM_Lek1_P1D2_DJI_0081,20230315_SM_Lek1_P2D4_DJI_0003
37,520.0,Set 6,20230315_SM_Lek1_P1D2_DJI_0081,20230315_SM_Lek1_P2D4_DJI_0003
38,596.0,Set 6,20230315_SM_Lek1_P1D2_DJI_0081,20230315_SM_Lek1_P2D4_DJI_0003
39,88.0,Set 6,20230315_SM_Lek1_P1D2_DJI_0081,20230315_SM_Lek1_P2D4_DJI_0003
40,1919.0,Set 6,20230315_SM_Lek1_P1D2_DJI_0081,20230315_SM_Lek1_P2D4_DJI_0003
41,531.0,Set 6,20230315_SM_Lek1_P1D2_DJI_0081,20230315_SM_Lek1_P2D4_DJI_0003
42,923.0,Set 6,20230315_SM_Lek1_P1D2_DJI_0081,20230315_SM_Lek1_P2D4_DJI_0003
43,113.0,Set 6,20230315_SM_Lek1_P1D2_DJI_0081,20230315_SM_Lek1_P2D4_DJI_0003
44,250.0,Set 6,20230315_SM_Lek1_P1D2_DJI_0081,20230315_SM_Lek1_P2D4_DJI_0003
45,86.0,Set 6,20230315_SM_Lek1_P1D2_DJI_0081,20230315_SM_Lek1_P2D4_DJI_0003
46,49.0,Set 6,20230315_SM_Lek1_P1D2_DJI_0081,20230315_SM_Lek1_P2D4_DJI_0003
47,1039.0,Set 6,20230315_SM_Lek1_P1D2_DJI_0081,20230315_SM_Lek1_P2D4_DJI_0003
48,710.0,Set 6,20230315_SM_Lek1_P1D2_DJI_0081,20230315_SM_Lek1_P2D4_DJI_0003
49,2013.0,Set 6,20230315_SM_Lek1_P1D2_DJI_0081,20230315_SM_Lek1_P2D4_DJI_0003
50,2468.0,Set 6,20230315_SM_Lek1_P1D2_DJI_0081,20230315_SM_Lek1_P2D4_DJI_0003
51,463.0,Set 6,20230315_SM_Lek1_P1D2_DJI_0081,20230315_SM_Lek1_P2D4_DJI_0003
52,590.0,Set 6,20230315_SM_Lek1_P1D2_DJI_0081,20230315_SM_Lek1_P2D4_DJI_0003
53,460.0,Set 6,20230315_SM_Lek1_P1D2_DJI_0081,20230315_SM_Lek1_P2D4_DJI_0003
54,995.0,Set 6,20230315_SM_Lek1_P1D2_DJI_0081,20230315_SM_Lek1_P2D4_DJI_0003
55,125.0,Set 6,20230315_SM_Lek1_P1D2_DJI_0081,20230315_SM_Lek1_P2D4_DJI_0003
56,2054.0,Set 6,20230315_SM_Lek1_P1D2_DJI_0081,20230315_SM_Lek1_P2D4_DJI_0003
57,328.0,Set 6,20230315_SM_Lek1_P1D2_DJI_0081,20230315_SM_Lek1_P2D4_DJI_0003
58,416.0,Set 6,20230315_SM_Lek1_P1D2_DJI_0081,20230315_SM_Lek1_P2D4_DJI_0003
59,1583.0,Set 6,20230315_SM_Lek1_P1D2_DJI_0081,20230315_SM_Lek1_P2D4_DJI_0003
60,1563.0,Set 6,20230315_SM_Lek1_P1D2_DJI_0081,20230315_SM_Lek1_P2D4_DJI_0003
61,343.0,Set 6,20230315_SM_Lek1_P1D2_DJI_0081,20230315_SM_Lek1_P2D4_DJI_0003
62,138.0,Set 6,20230315_SM_Lek1_P1D2_DJI_0081,20230315_SM_Lek1_P2D4_DJI_0003
63,272.0,Set 6,20230315_SM_Lek1_P1D2_DJI_0081,20230315_SM_Lek1_P2D4_DJI_0003
64,547.0,Set 6,20230315_SM_Lek1_P1D2_DJI_0081,20230315_SM_Lek1_P2D4_DJI_0003
65,227.0,Set 6,20230315_SM_Lek1_P1D2_DJI_0081,20230315_SM_Lek1_P2D4_DJI_0003
66,406.0,Set 6,20230315_SM_Lek1_P1D2_DJI_0081,20230315_SM_Lek1_P2D4_DJI_0003
67,167.0,Set 6,20230315_SM_Lek1_P1D2_DJI_0081,20230315_SM_Lek1_P2D4_DJI_0003
68,473.0,Set 6,20230315_SM_Lek1_P1D2_DJI_0081,20230315_SM_Lek1_P2D4_DJI_0003
69,1231.0,Set 6,20230315_SM_Lek1_P1D2_DJI_0081,20230315_SM_Lek1_P2D4_DJI_0003
70,565.0,Set 6,20230315_SM_Lek1_P1D2_DJI_0081,20230315_SM_Lek1_P2D4_DJI_0003
71,333.0,Set 6,20230315_SM_Lek1_P1D2_DJI_0081,20230315_SM_Lek1_P2D4_DJI_0003
72,127.0,Set 6,20230315_SM_Lek1_P1D2_DJI_0081,20230315_SM_Lek1_P2D4_DJI_0003
73,169.0,Set 6,20230315_SM_Lek1_P1D2_DJI_0081,20230315_SM_Lek1_P2D4_DJI_0003
0,300.0,Set 6,20230315_SM_Lek1_P2D4_DJI_0003,20230315_SM_Lek1_P3D6_DJI_0989
1,1211.0,Set 6,20230315_SM_Lek1_P2D4_DJI_0003,20230315_SM_Lek1_P3D6_DJI_0989
2,236.0,Set 6,20230315_SM_Lek1_P2D4_DJI_0003,20230315_SM_Lek1_P3D6_DJI_0989
